"Name","Url","Telephone","Latitude","Longitude","Address","County","Tags"
"Shannon Sailing","http://www.shannonsailing.com","003536724499","52.92418267728982","-8.283155018524212","New Harbour, Dromineer, ","Tipperary","Activity,Sailing,Activity Operator,Marina,Venue"
"Shannonbridge Fortifications","https://shannonbridgefort.ie/","00353909674973","53.279158","-8.052488499999999","Raghrabeg, Raherbeg, , N37 XT54","Roscommon","Activity,Experience,Walking ,Walking,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops ,Shopping"
"Shawbrook Ballet Theatre","http://www.shawbrook.org/","00353(0)449357570","53.623708","-7.602052",", Legan, ","Longford","Activity,Experience,Learning"
"Shaws & Sons Limited","https://shaws.ie/","00353578692300","52.26228800000001","-7.1129667","The Quay, The Gap, , X91 VR82","Waterford","Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops "
"Shearwater Sea Kayaking","https://www.facebook.com/shearwaterkayak","00353879885658","53.3893879","-6.0686103","Middle Pier, Howth, D13 RX95","Dublin","Activity"
"Sheedy's Hotel and Restaurant","https://sheedys.com/food/","00353657074026","53.0277476","-9.289638000000002","Main St, Rathbaun, Lisdoonvarna, ","Clare","Activity,Food and Drink,Experience,Restaurant"
"Sheehan's","https://sheehanspub.ie/","0035316771914","53.340957","-6.26178","17 Chatham Street, Chatham Row, , ","Dublin","Activity,Food and Drink,Pubs and Bar"
"Sheep's Head",,"","51.5459","-9.8264712","Sheeps Head Peninsula, Kilcrohane, ","Cork","Activity,Experience,Climbing,Activity Operator,Walking ,Walking,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Natural Landscape,Nature and Wildlife"
"Sheeran Tours","https://sheerantours.com/","00353866081934","52.9138642","-7.3487407",", Abbeyleix, ","Laois","Activity,Experience,Activity Operator,Tour"
"Shelbourne Bar","https://www.theshelbournecork.ie/","00353214509615","51.9014208","-8.468376400000002","17 MacCurtain Street, Victorian Quarter, , T23 DE79","Cork","Activity,Food and Drink,Experience,Pubs and Bar"
"Shelling Hill/Templetown ","https://www.blueflag.global/show-site?siteId=6597","00353429335457","53.9795749","-6.1534395","Templetown Beach, , ","Louth","Activity,Experience,Attraction,Beach"
"Shells Café","https://www.shellscafe.com/","00353719122938","54.27008530000001","-8.6093799","Seafront, Carrowbunnaun, Strandhill, ","Sligo","Activity,Food and Drink,Experience,Cafe"
"Shelmalier Forth Mountain",,"","52.3166331143593","-6.57304928597114","Shelmalier, Barntown, ","Wexford","Activity,Experience,Forest Park,Park and Forest Walk,Walking,National Park,Attraction,National and Forest Park,Public Park,Nature and Wildlife"
"Shenanigans – The Kilkenny City Walk","https://www.shenaniganswalks.ie/","00353872743865","52.65006860816429","-7.249705595770251","Outside the mian gates of Kilkenny Castle, The Parade, , ","Kilkenny","Activity,Experience,Walking ,Walking,Activity Operator,Venue,Comedy,Tour"
"Sheridan's Bar & Restaurant","http://www.sheridansmilltown.com","003539351313","53.615168","-8.900727999999999",", Milltown, H54 D252","Galway","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Sheridans Cheesemongers & Wine Bar","https://sheridanscheesemongers.com/","0035391564829","53.27237949999999","-9.054104799999998","14 Churchyard St, , H91 X2R5","Galway","Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops "
"Sheridans Cheesemongers","https://sheridanscheesemongers.com/","00353469245110","53.7629949","-7.0149262","Virginia Road Station, Pottlereagh, Pottlereagh, Kells, ","Meath","Activity,Food and Drink,Experience,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops "
"Sherkin Island","http://www.sherkinisland.ie","","51.469523356434","-9.41653465109219",", Sherkin Island, ","Cork","Activity,Experience,Bird Watching,Nature and Wildlife,Fishing,Angling,Sailing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Island,Offshore Island,Natural Landscape,Ruins,Historic Houses and Castle"
"Sherkin Island Ferry","https://www.sherkinferry.ie/","003532820218","51.482603","-9.374362999999997","Baltimore Harbour, Baltimore, ","Cork","Activity,Experience,Transport,Coach,Road"
"Shines Seafood","https://shinesseafood.ie/product-category/experiences/","00353868164106","54.63600779999999","-8.4451175","Dockyard, Quay St, Killybegs, F94 Y1FT","Donegal","Activity,Food and Drink,Experience,Restaurant,Activity Operator,Seafood,Food Trails and Tour,Tour"
"Shoreline Pursuits","http://www.shoreline-pursuits.ie/","00353872684312","53.7995447","-9.952014499999999",", Glen, F28 TX20","Mayo","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"Stroove","https://www.blueflag.global/show-site?siteId=6598","","55.2276681","-6.927530300000001","Stroove, , ","Donegal","Activity,Experience,Attraction,Beach,Nature and Wildlife"
"Shrule Pet Farm","https://www.facebook.com/ShrulePetFarmWexford/","00353877703803","52.555725","-6.245731","Ballygarrett, Shrule, ","Wexford","Activity,Experience,Visitor Farm,Attraction"
"Shuttle Knit","https://shuttleknit.ie/","0035340425641","52.9771945","-6.035936500000001","CEART, Crinion Park, Corporation Lands, , A67 AR20","Wicklow","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Siamsa Tíre, The National Folk Theatre","https://siamsatire.com/","00353667123055","52.2666168","-9.7083368","Town Park, Tralee, V92 XW44","Kerry","Activity Experience Traditionally Irish"
"Sigginstown Castle","https://www.sigginstowncastle.com/","00353879003283","52.20515280000001","-6.4455199","Wexford Cycle Hub Loop One - The Norman Way, Sigginstown, Tomhaggard, Y35 XK7D","Wexford","Activity,Experience,Activity Operator,Castle,Attraction,Historic Houses and Castle,Tour"
"Sights of Dublin Day Tours","http://sightsofdublin.com","003538667339268","53.3516845862516","-6.260910073016362",", Dublin City Centre, ","Dublin","Activity,Activity Operator,Tour"
"Silent Adventures","http://silentadventures.ie","00353(0)14434534","53.34553268246602","-6.263111250670931","13 Temple Bar, , ","Dublin","Activity,Activity Operator,Tour"
"Silken Thomas","https://silkenthomas.com/","0035345522232","53.15674869999999","-6.909472","16 Market Square, , R51 HK54","Kildare","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Silloge Park Public Golf Course","https://www.sillogeparkgolfclub.com","0035318429956","53.4135104","-6.2672299","Ballymun Rd, Ballymun, , K67 X6Y4","Dublin","Activity,Golf"
"SILO ","https://www.silodublin.com/","0035316686777","53.3275138","-6.228239399999999","RDS Hall 2 (Shelbourne Hall), , ","Dublin","Activity,Food and Drink,Experience,Venue,Music"
"Silver Hill Farm","https://silverhillduck.ie/","0035304787124","54.3466588","-6.962499599999999","Main St, Corlattallan, Emyvale, ","Monaghan","Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops "
"Silver Line Cruisers","https://silverlinecruisers.com/","00353579151112","53.193504","-7.99027","The Marina, Curraghavarna, Banagher, R42 TW99","Offaly","Activity,Experience,Cruising,Activity Operator,Nature and Wildlife,Bike Rental,Cycling,Boat,Tour"
"Silver Service","https://silverservice.ie/","00353871751375","53.3572085","-6.4498488",", Lucan, ","Dublin","Activity,Activity Operator"
"Silver Strand",,"","53.64827912888685","-9.88032214934708","Silver Strand Beach, Louisburg, , ","Mayo","Activity,Experience,Attraction,Beach"
"Silverworks","https://silverworks.ie/","0035316751818","53.3422589","-6.2635199","24 Drury St, , D02 V658","Dublin","Activity,Craft,Shopping,Learning,Activity Operator"
"Dugort Beach, Achill Island","https://www.blueflag.global/show-site?siteId=6685","00353949064000","54.01254969999999","-10.0238374","Doogort, , ","Mayo","Activity,Experience,Attraction,Beach"
"Silverstrand Beach","https://www.blueflag.global/show-site?siteId=6684","0035391536400","53.2512899","-9.126871","Unnamed Rd, , ","Galway","Activity Experience Attraction Beach"
"Simply SUP","https://www.simplysup.ie/","00353879090625","54.016775","-9.1748044","Lough Conn, Gortnadrehy, Ballina, ","Mayo","Activity,Experience,Learning,Activity Operator"
"The Singing Pub","https://www.facebook.com/singingpub","00353879171950","55.2091153","-7.818936299999998","Mevagh, Downings, ","Donegal","Activity,Food and Drink,Experience,Restaurant,Traditionally Irish,Venue,Music,Pubs and Bar"
"Sinnotts Bar","https://www.sinnotts.ie/","0035314784698","53.339967","-6.262002","South King Street, , ","Dublin","Activity,Food and Drink,Pubs and Bar"
"Siopa Chill Rialaig","https://www.facebook.com/CillRialaigArtsCentre/","00353669479277","51.832578","-10.266306","Dun Geagan, Ballinskelligs, ","Kerry","Activity,Experience,Craft,Shopping,Art Gallery,Attraction,Food Shops "
"Siopa na bhFíodóirí","https://lisbethmulcahy.com/","00353669151688","52.14085309999999","-10.2710321","47 Green St, Dingle, V92 FF25","Kerry","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Siopaella","https://www.siopaella.com/","0035315581389","53.3429404","-6.261301700000001","Siopaella, 30 Wicklow St, , D02 Y037","Dublin","Activity,Shopping,Shopping Centres and Department Store"
"Sir John Gray Monument",,"","53.3484333","-6.2596174","O'Connell Street Lower, North City, Dublin, ","Dublin","Activity,Attraction,Public Sculpture"
"Sirana Spa at the Sheraton Athlone Hotel","https://www.marriott.com/hotels/hotel-information/fitness-spa-services/gwysi-sheraton-athlone-hotel","00353906451060","53.423702","-7.935525999999999","Gleeson St, Athlone, ","Westmeath","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
"Sirius Arts Centre","http://www.siriusartscentre.ie/","00353214813790","51.8491303","-8.297316400000001","The, Old Yacht Club, Kilgarvan, P24 F209","Cork","Activity,Experience,Craft,Shopping,Art Gallery,Attraction,Venue,Music"
"Sirocco’s Italian Restaurant","https://www.facebook.com/siroccosrestaurant","00353579352839","53.2758431","-7.494128399999999","Patrick St, Puttaghan, Tullamore, ","Offaly","Activity,Food and Drink,Experience,Restaurant"
"Sixt Rent A Car","https://www.sixt.ie/car-rental/ireland/dublin/dublin-airport","0035318445691","53.420998","-6.223957100000001","Terminal 1 and 2, Stockhole, Dublin Airport, K67 E4P2","Dublin","Activity,Transport,Coach,Road"
"Sixt Rent A Car - City Centre","https://www.sixt.ie/#/","0035312352030","53.35186299999999","-6.258666999999999","Q-Park, Marlborough Pl, North City, , ","Dublin","Activity,Transport,Coach,Road"
"Skellig Coast Adventures","https://skelligcoastadventures.ie/","00353879017338","51.8861977","-10.3648582","Portmagee Marina, Portmagee, ","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Activity Operator,Day Tour,Tour,Boat"
"Skellig Coast Discovery","https://skelligcoastdiscovery.com","00353872906229","51.7587934","-10.0910429","Wavecrest, Glanbeg, Caherdaniel, ","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
"Skellig Michael Cruises","https://www.skelligmichaelcruises.com/","00353876178114","51.88646586604399","-10.366864535751347",", Portmagee, ","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
"Skellig Michael Voyage","https://www.skelligmichael.voyage/","00353876871261","51.8861315","-10.3652869","Portmagee Marina, Portmagee, V23 HY51","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Activity Operator,Boat,Tour"
"Julia Clarke Pottery","https://www.juliaclarkepottery.ie/","00353879593162","51.877102","-10.2748756","Fermoyle, , V23 P654","Kerry","Activity,Experience,Craft,Shopping,Learning,Activity Operator,Food Shops "
"Skellig Ring Photography Workshops","https://www.facebook.com/valentiaphotography","00353860258166","51.88542950000001","-10.36194",", Portmagee, ","Kerry","Activity,Experience,Learning,Photography,Activity Operator"
"Skellig Sauna ","https://www.skelligsauna.ie/","00353834658738","51.9473175","-10.222826","Main street Various beaches, Cahersiveen, ","Kerry","Activity,Experience"
"Skellig Six18 Distillery & Visitor Experience","https://skelligsix18distillery.ie/","00353669400618","51.9355385","-10.2395542","Valentia Rd, Garranearagh, Cahersiveen, V23 YD89","Kerry","Activity,Experience,Food and Drink,Restaurant,Learning,Activity Operator,Attraction,Museums and Attraction,Artisan,Local Produce,Food Shops ,Shopping,Tour"
"Skellig Tours","https://skelligtours.com","00353876898431","51.7655656","-10.151506","Bunavalla Pier, Bunavalla, Caherdaniel, ","Kerry","Activity,Experience,Cruising,Activity Operator,Boat,Tour"
"Skelligphototours","https://www.skelligphoto.com/","00353669479022","51.8228055401545","-10.273635830874",", Ballinskelligs, ","Kerry","Activity,Experience,Learning,Photography,Activity Operator,Tour"
"Skelligs Chocolate","http://www.skelligschocolate.com","00353669479119","51.8459939","-10.3299805","Aghort, , V23 HP64","Kerry","Activity,Food and Drink,Experience,Restaurant,Shopping,Cafe,Food Shops "
"Skelligs Rock","http://www.skelligsrock.com","00353(0)669476214","51.8837274514345","-10.3693339931225",", Portmagee, ","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
"Skelligs Watersports","http://skelligsurf.com","00353863894849","51.82526159495079","-10.271997001165914",", Ballinskelligs, ","Kerry","Activity,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing"
"Skelly's Bar and Restaurant","https://skellys.ie/","00353906432105","53.5634117","-7.763381399999999","Main St, Ballymahon, ","Longford","Activity,Food and Drink,Experience,Restaurant,Local Produce,Pubs and Bar,Seafood,Vegetarian"
"Skerries Golf Club","https://www.skerriesgolfclub.ie/","0035318491567","53.5625909","-6.1144495",", Hacketstown, K34 R208","Dublin","Activity,Golf"
"Skerries Mills","https://www.skerriesmills.ie/","0035318495208","53.5743336","-6.110146299999999","Townparks, Skerries, ","Dublin","Activity,Attraction,Museums and Attraction,Cafe,Food and Drink,Tour"
"Skerries Mills Farmers Market","https://www.facebook.com/skerriesmillsmarket","0035318495208","53.5743336","-6.110146299999999","Skerries Mills, Townparks, Skerries, ","Dublin","Activity,Food and Drink,Craft,Shopping,Shopping Centres and Department Store,Cafe,Local Produce,Restaurant,Food Shops "
"Skerries South Beach",,"","53.5801464","-6.104812700000001","Unnamed Road, Townparks, Skerries, ","Dublin","Activity,Attraction,Beach,Nature and Wildlife"
"Sketch at The Imperial Hotel Cork","https://www.imperialhotelcork.com/Sketch.html","00353214274040","51.8973342","-8.469899","Pembroke St, Centre, , ","Cork","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Ski Club of Ireland","https://www.skiclub.ie/","0035312955658","53.2194133","-6.183879999999999","Ski Club of Ireland, Killegar, Kilternan, ","Dublin","Activity"
"Skibbereen & West Carbery Golf Club","https://www.skibbgolf.com/","003532821227","51.531452","-9.288321","Licknavar, Skibbereen, ","Cork","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Pubs and Bar,Restaurant,Activity Operator"
"Skibbereen Country Market","https://www.facebook.com/profile.php?id=100064243946923","00353872851897","51.548717","-9.269556999999999","The Fairfield (Skibbereen Market), Bridge Street, Marsh, Skibbereen, P81 TH68","Cork","Activity,Experience,Food and Drink,Restaurant,Food Shops ,Shopping"
"Skibbereen Farmers' Market","https://www.facebook.com/profile.php?id=100064243946923","00353872851897","51.548717","-9.269556999999999","The Fairfield (Skibbereen Market), Bridge Street, Marsh, Skibbereen, P81 TH68","Cork","Activity,Food and Drink,Experience,Restaurant,Shopping,Shopping Centres and Department Store,Artisan,Local Produce,Food Shops "
"Skibbereen Heritage Centre","https://skibbheritage.com/","003532840900","51.55086499999999","-9.271913","Old Gasworks Building, Upper Bridge Street, Marsh, Skibbereen, ","Cork","Activity,Experience,Tracing Your Ancestors,Attraction,Museums and Attraction"
"Skibbereen Sports Centre Ltd.","https://skibbsportscentre.ie/","003532822624","51.553491","-9.260908","Gortnaclohy, Skibbereen, ","Cork","Activity,Experience,Fitness and Leisure,Venue"
"Skibbereen Walking Trail",,"00353(0)2821489","51.5490124316153","-9.26789578932462",", Skibbereen, ","Cork","Activity,Activity Operator"
"Skirmish Paintball Pursuits Ltd.","http://www.skirmish.ie","00353873369107","53.0111864662336","-6.321670790343","Vartry Drive, Roundwood, ","Wicklow","Activity,Activity Operator"
"Skryne Church","https://www.skryneandrathfeighparish.ie/","003530469025152","53.5859852","-6.563108799999999",", Skreen, ","Meath","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"Sky Road",,"","53.4891316","-10.0287847","Sky Rd, Clifden, ","Galway","Activity,Experience,Cycling"
"Skylon Bar & Grill at The Dublin Skylon Hotel","https://www.dublinskylonhotel.com/the-skylon-bar-and-grill.html?","0035318843900","53.3727341","-6.253208599999999","27 Drumcondra Rd Upper, Drumcondra, D09 FP84","Dublin","Activity,Food and Drink,Restaurant,Pubs and Bar"
"Skypark","https://skypark.ie/","00353429373100","54.02723520000001","-6.1782371","Dundalk Rd, Moneymore, ","Louth","Activity,Experience,Climbing,Activity Operator,Zip Lining,Adventure Park,Cafe,Food and Drink"
"Slade Valley Golf Club","https://www.sladevalleygolfclub.ie/","0035314582183","53.25647859999999","-6.471171","Crockaunadreenagh, , D24 Y294","Dublin","Activity,Golf"
"Sláinte Ireland Tours","http://www.slainteirelandtours.ie","003539673311","54.118305090956035","-9.154728709557048","Kiltartan House, Botharnasup, Ballina, ","Mayo","Activity,Experience,Tour"
"Slane Castle","https://www.slanecastle.ie/","00353419884477  ","53.7095833","-6.561443","Slanecastle Demesne, Slane, ","Meath","Activity,Experience,Restaurant,Castle,Attraction,Historic Houses and Castle,Venue,Music,Food and Drink,Pubs and Bar,Local Produce,Tour"
"Slane Distillery","https://www.slaneirishwhiskey.com/","00353469030600","53.710783981984086","-6.562716724560346","Slane Castle, Slane, ","Meath","Activity,Experience,Food and Drink,Restaurant,Attraction,Museums and Attraction,Food Shops ,Shopping"
"Slea Head Famine Cottages and Sheep Dog Trials","http://www.famine-cottage.com","00353877622617","52.1054048","-10.4120564",", Fahan, ","Kerry","Activity,Experience,Agriculture,Nature and Wildlife,Tracing Your Ancestors,Attraction,Historic Houses and Castle,Visitor Farm,Activity Operator"
"Slevin’s","https://www.facebook.com/slevinspubdunboyne/","0035316941140","53.4192309","-6.476468599999999","Maynooth Rd, Castlefarm, Dunboyne, A86 PC78","Meath","Activity,Food and Drink,Experience,Pubs and Bar"
"Slevin's Coaches","http://www.slevinscoaches.com","00353449372777","53.583074","-7.293402","Monilea, Mullingar, ","Westmeath","Activity,Experience,Transport,Coach,Road"
"Sliabh An Iarainn Visitor Centre","https://leitrimtourism.com/heritage/sliabh-an-iarainn-visitor-centre/","00353719641851","54.0388583","-8.0492747","Acres, , ","Leitrim","Activity,Experience,Attraction,Museums and Attraction"
"Sliabh Liag (Slieve League)",,"","54.6277072","-8.6839626","Slieve League Ave, Cappagh, ","Donegal","Activity,Experience,Climbing,Activity Operator,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife"
"Sliabh Liag (Slieve League) Bus Tours","https://www.currancoaches.com/slieve-league-bus-tours","00353749739141","54.6583937839197","-8.6348924580989","Bogagh, Carrick, ","Donegal","Activity Experience Activity Operator Tour"
"Sliabh Liag Boat Tours","https://sliabhleagueboattrips.com/","00353876284688","54.623847","-8.631308599999997","Teelin Harbour, Rinnakill, Teelin, ","Donegal","Activity,Experience,Cruising,Fishing,Angling,Activity Operator,Boat,Tour"
"The Ardara Distillery","https://www.ardaradistillery.com/","00353749541640","54.7615905","-8.407930599999998","Woodhill Grove, Hillhead, Ardara, F94 EH7X","Donegal","Activity,Food and Drink,Experience,Restaurant,Learning,Attraction,Museums and Attraction,Artisan,Food Trails and Tour,Tour,Food Shops ,Shopping"
"Sliabh Liag Tours","https://www.sliabhliagtours.ie/","00353876711944","54.62980469999999","-8.6392885","Rhannakille, Teelin, ","Donegal","Activity,Experience,Activity Operator,Tour"
"Slieve Aughty Riding Centre","https://slieveaughtycentre.com/","00353909745246","53.13402199999999","-8.472728199999999","Kylebrack West, Loughrea, ","Galway","Activity,Experience,Horse Riding,Equestrian,Activity Operator,Nature and Wildlife"
"Slieve Bloom Mountain Bike Centre","https://www.facebook.com/slievebloommountaincentre","00353851735204","53.0980612","-7.718590599999999","The Walk, Kinnitty, R42 K681","Offaly","Activity,Cycling,Activity Operator,Bike Rental,Tour"
"Slieve Bloom Mountains",,"","53.0933333","-7.5672222","Slieve Bloom Mountains, Glendine, , ","Laois","Activity,Walking ,Walking,Natural Landscape,Attraction,Nature and Wildlife"
"Slieve Bloom Scenic Glendine Route",,"","53.07735149640773","-7.610710301568474",", Slieve Bloom, ","Offaly","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife"
"Slieve League Cliffs Centre","https://www.slieveleague.com/","00353749739077","54.63397689999999","-8.647447399999999","Bunglas Road, Lergadaghtan, Teelin, F94 EV52","Donegal","Activity,Experience,Transport,Shopping,Shopping Centres and Department Store,Activity Operator,Cafe,Food and Drink,Food Shops ,Tour,Coach,Road"
"Slieve League Lodge","https://www.slieveleaguelodge.com/hegartys-bar-cooks-pantry-carrick-donegal","00353749739973","54.65779740000001","-8.6335373","Main St, Roxborough Glebe, Carrick, F94 V6YF","Donegal","Activity,Food and Drink,Experience,Venue,Music,Pubs and Bar,Seafood,Restaurant"
"Ciúin Spa at the Slieve Russell Hotel","https://ciuin-spa.onejourney.travel/","00353499526444","54.0968993","-7.557270099999998","Cranaghan, Ballyconnell, H14 FE03","Cavan","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Activity Operator"
"PGA National Ireland Slieve Russell","https://www.slieverussell.ie/golf.php","00353499526444","54.0966827","-7.5567615","Cranaghan, Ballyconnell, H14 FE03","Cavan","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Restaurant,Activity Operator"
"Slieveardagh Heritage Centre","http://www.slieveardagh.com/business/slieveardagh-enterprise-centre","00353529156165","52.5685577","-7.6701522","Culture & Enterprise Centre, River Street, Castlequarter, Killenaule, ","Tipperary","Activity,Experience,Learning,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Museums and Attraction"
"Slievenamon Golf Club","https://www.slievenamongolfclub.com/","00353526132213","52.4256353","-7.7032954","Clonacody, Lisronagh, , ","Tipperary","Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator"
"Sligo Abbey","https://heritageireland.ie/places-to-visit/sligo-abbey/","00353719146406","54.270668","-8.4704218","Abbey St, Abbeyquarter North, , ","Sligo","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Tour"
"Sligo Aero Club","https://sligoaeroclub.com/","00353872932884","54.27824289394637","-8.597763288641431","Sligo Aeroclub, Sligo Airport, Strandhill, ","Sligo","Activity,Experience,Learning,Activity Operator"
"Sligo Bay Sup","https://www.sligobaysup.ie/","00353876001588","54.1553277","-8.606453199999999","Sligo, , ","Sligo","Activity,Experience,Activity Operator"
"Sligo Boat Charters","https://www.sligoboatcharters.com","00353868913618","54.30487539999999","-8.5684918",", Rosses Point, ","Sligo","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Boat,Tour"
"Sligo County Library","https://sligolibrary.ie/","00353719111850","54.2726175","-8.4727015","Stephen St, Rathquarter, , F91 X264","Sligo","Activity,Experience,Learning,Tracing Your Ancestors,Attraction,Literary Ireland"
"Sligo Dark Tales Tour","https://sligowalkingtours.com/","00353851735103","54.2714025","-8.4673684","Riverside, Sligo, , ","Sligo","Activity,Experience,Activity Operator,Tour,Walking"
"Sligo Folk Park","https://sligofolkpark.com/","00353719165001","54.1294653","-8.398818699999998","Millview House, Ardkeeran, Riverstown, F52 TX06","Sligo","Activity,Experience,Attraction,Museums and Attraction,Cafe,Food and Drink"
"Sligo Food Trail","https://sligofoodtrail.ie/","","54.2766103","-8.4760888","Sligo, , ","Sligo","Activity,Experience,Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
"Sligo Kayak Tours","http://www.sligokayaktours.com","00353861999015","54.2696978765338","-8.59664748969127","Auburn Cottage, Strandhill Road, , ","Sligo","Activity,Kayaking,Activity Operator,Tour"
"Sligo Oyster Experience ","https://sligooysterexperience.ie/","00353719141883","54.2724479","-8.4732524","WB's Coffee House, Stephen Street, Abbeyquarter North, , ","Sligo","Activity,Food and Drink,Experience,Restaurant,Activity Operator,Artisan,Cafe,Local Produce,Seafood,Food Trails and Tour,Tour"
"Sligo Racecourse","https://countysligoraces.com/","00353719162484","54.26172689999999","-8.460592099999998","16 Cleveragh Rd, Cleaveragh Demesne, , F91 EE95","Sligo","Activity,Experience,Race Course,Venue,Sports Venues"
"Sligo Regional Sports Centre","https://sligoregionalsportscentre.ie/","00353719160539","54.26571360988467","-8.455049703735313","Cleveragh, Sligo Town, ","Sligo","Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Swimming Pool"
"Sligo Surf Experience","http://sligosurfexperience.com","00353877471915","54.2699973","-8.609754799999997","Carrowbunnaun, , ","Sligo","Activity,Experience,Kitesurfing,Windsurfing,Activity Operator,Surfing"
"Free Guided Walking Tour of Sligo City","https://sligocaravanandcamping.ie/free-sligo-walking-tours/","00353719168111","54.27204249999999","-8.475374099999998","Old Bank Building, O'Connell St, Knappagh Beg, , F91 VAK2","Sligo","Activity,Experience,Activity Operator,Tour,Walking"
"Sligo Yacht Club","http://www.sligoyachtclub.ie/","00353719177168","54.3068238","-8.5761246","Deadmans Point, Rosses Upper, , ","Sligo","Activity,Experience,Sailing,Activity Operator"
"Slow Roast Sandwiches & Coffee","https://www.facebook.com/slowroast.loughrea/","","53.1983966","-8.570109799999999",", Loughrea, ","Galway","Activity,Food and Drink,Experience,Cafe"
"Small Escorted Tours of Ireland","https://www.irelandescorted.com/","00353567727322","52.5825362078813","-7.23658248250964","Danesfort, , ","Kilkenny","Activity,Experience,Activity Operator,Tour"
"Smithwick's Experience Kilkenny","https://www.smithwicksexperience.com/","00353567786377","52.6545405","-7.253854899999999","44 Parliament St, Gardens, , R95 VK54","Kilkenny","Activity,Experience,Food and Drink,Restaurant,Attraction,Museums and Attraction,Tour"
"Smock Alley Theatre, 1662","https://smockalley.com/","0035316770014","53.34495250000001","-6.2691307","7 Exchange Street Lower, Temple Bar, , D08 PX27","Dublin","Activity"
"Smugglers Cove","https://smugglerscove.ie/","00353876610338","51.5765889","-9.0445561","Curraheen, Rosscarbery, P85 NY82","Cork","Activity,Experience,Adventure Park,Activity Operator,Driving Range,General,Golf Driving Range,Cafe,Food and Drink"
"Smugglers Creek","https://smugglerscreekinn.com/","00353719852367","54.5472531","-8.2129177","Cliff Road, Rossnowlagh, ","Donegal","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Sneem Seaweed Baths","https://www.sneemseaweed.ie/index.html","00353857845766","51.8322496","-9.900448800000001","Goldens Cove, Drimna Beg, Sneem, ","Kerry","Activity,Experience,Spa,Spa and Wellness"
"The Masonic Centre","http://freemasonsnorthmunster.com","0035361313399","52.6704984","-8.6256075","Castle St, , V94 V2H7","Limerick","Activity,Experience,Learning,Attraction,Historic Houses and Castle,Museums and Attraction,Tour"
"Sol Art Gallery","https://www.solart.ie/","0035316750972","53.3462159","-6.2583541","The Times Building, 10 D'Olier Street, Dublin, D02 R671","Dublin","Activity,Art Gallery,Attraction"
"Sol Rio Restaurant","https://www.solrio.ie/","003539828944","53.7990857","-9.5223095","Bridge St, Cahernamart, Westport, ","Mayo","Activity,Food and Drink,Experience,Restaurant"
"10 Bridge Street","https://www.10bridgestreet.ie/","00353669762347","52.1059341","-9.7850751","Old Church of Ireland, Bridge St, Dromavally, Killorglin, ","Kerry","Activity,Food and Drink,Experience,Restaurant,Venue,Music,Local Produce,Pubs and Bar"
